latitude,longitude,rwi,error
30.2875311,77.4206543,0.426,0.477
28.8927784,76.3000488,-0.366,0.504
29.430029,74.6960449,0.191,0.481
29.4682962,75.6188965,0.158,0.488
29.1233728,76.5856934,0.112,0.536
30.6473638,76.9372559,-0.301,0.509
29.697596,75.0256348,-0.337,0.465
29.1233728,76.2341309,0.0,0.505
28.9120143,75.904541,-0.06,0.517
30.1736241,76.9152832,0.383,0.504
28.9889219,75.9265137,-0.014,0.463
28.5845213,76.0803223,-0.368,0.505
28.1204382,76.1022949,0.511,0.554
28.294707,76.3659668,-0.11,0.498
28.294707,76.0144043,-0.456,0.497
30.3633958,77.376709,0.061,0.502
30.040566,76.3439941,1.021,0.546
29.52567,75.3771973,0.956,0.452
30.7984737,76.8933105,0.883,0.511
28.3720684,76.2780762,0.45,0.543
29.5447873,76.2780762,-0.11,0.484
28.7194957,75.5969238,-0.108,0.515
28.1204382,76.2561035,-0.009,0.538
29.7739134,76.8933105,0.294,0.53
30.3823528,77.2668457,0.089,0.507
28.7002242,76.2780762,0.686,0.567
29.3534512,74.630127,-0.304,0.49
30.3065028,77.4865723,-0.199,0.495
28.6616708,75.7727051,-0.372,0.532
28.6616708,75.970459,0.072,0.47
28.1979261,76.6955566,0.455,0.521
28.1398155,76.739502,-0.247,0.49
29.9263737,77.0251465,0.014,0.495
28.0428943,76.5637207,0.079,0.496
28.526622,76.5637207,0.138,0.542
30.7795979,76.8933105,0.319,0.516
30.0976128,76.3659668,-0.783,0.486
29.7929837,76.739502,0.433,0.503
29.8882805,76.8273926,0.592,0.493
30.0025165,76.3000488,-0.085,0.483
29.3534512,76.9812012,1.019,0.524
29.6594156,75.6848145,0.64,0.49
29.5830112,77.0910645,-0.25,0.501
29.7929837,74.498291,0.605,0.464
29.4491644,75.6408691,-0.066,0.494
30.1166211,76.607666,-0.073,0.492
29.2768159,75.5310059,0.007,0.499
30.3254708,76.9372559,0.463,0.499
29.5447873,75.3552246,0.772,0.475
28.236649,76.0583496,-0.281,0.478
28.5459253,75.904541,-0.322,0.524
29.6594156,76.3000488,0.521,0.502
29.4874244,75.904541,0.609,0.522
28.7772886,76.7175293,0.356,0.503
29.3342978,76.5637207,0.087,0.518
28.8927784,76.7614746,0.334,0.509
29.7739134,76.9592285,0.663,0.479
28.5073151,76.4099121,0.251,0.528
27.9264736,76.9812012,-0.226,0.558
29.697596,75.6848145,0.016,0.482
29.4874244,75.4870605,0.993,0.503
28.7194957,76.1682129,-0.385,0.535
28.0428943,76.541748,-0.105,0.518
30.0215431,76.3659668,0.087,0.528
29.4874244,76.541748,0.015,0.485
28.1204382,77.442627,0.8,0.544
29.3917473,75.5090332,-0.203,0.486
28.3333947,76.8713379,0.827,0.512
28.565225,76.6955566,0.289,0.493
28.5845213,76.3000488,0.694,0.544
28.6423887,76.5637207,0.357,0.536
29.4874244,75.7067871,0.38,0.501
29.8501727,77.0031738,0.273,0.532
30.3254708,77.2009277,0.188,0.479
28.9889219,75.970459,0.261,0.501
28.1591892,76.541748,0.463,0.519
30.892797,76.8054199,-0.095,0.479
29.8120503,77.1130371,0.627,0.508
29.3917473,75.0476074,-0.007,0.497
29.6212207,76.0144043,0.665,0.536
29.3917473,75.5749512,0.717,0.447
28.9889219,75.7067871,0.032,0.493
28.4300525,77.3547363,0.933,0.525
28.7580278,75.9265137,-0.487,0.499
29.1041762,76.6516113,-0.216,0.519
29.1617551,76.9592285,0.325,0.52
28.7194957,76.1022949,-0.206,0.535
28.3333947,77.1569824,-0.421,0.538
30.3254708,76.8933105,1.053,0.512
29.6594156,76.6955566,0.628,0.501
30.7418353,77.0690918,0.226,0.498
29.3534512,76.6955566,0.311,0.539
29.6212207,76.3220215,0.539,0.519
28.2753578,76.4099121,0.5,0.507
29.4491644,76.9592285,0.571,0.521
28.5845213,76.5197754,0.076,0.535
29.4108899,76.4538574,0.196,0.496
29.2384766,76.7614746,-0.089,0.503
28.9889219,75.8605957,0.219,0.505
29.5830112,76.3220215,0.345,0.516
29.3917473,76.6296387,0.778,0.522
29.0849761,75.6628418,0.512,0.497
29.7548395,75.201416,0.511,0.492
28.6423887,76.0803223,-0.56,0.481
29.3917473,77.1130371,0.648,0.533
29.7166808,76.739502,0.042,0.467
29.7166808,75.7287598,0.317,0.487
29.0273543,75.6628418,0.429,0.487
28.1010575,76.5197754,0.246,0.526
28.3333947,76.4538574,0.418,0.535
29.2959801,76.5856934,-0.443,0.49
28.8350495,76.4758301,-0.232,0.519
29.430029,76.2341309,0.199,0.449
29.430029,76.3659668,0.593,0.557
29.0657724,76.673584,0.785,0.47
29.3917473,75.3552246,0.51,0.552
30.2495768,77.3547363,0.914,0.544
29.7548395,76.9812012,0.192,0.477
27.9070579,76.1682129,-0.227,0.505
29.6785076,76.2121582,0.346,0.523
29.3726011,75.7287598,-0.186,0.487
29.2384766,76.036377,-0.201,0.484
29.2384766,76.9152832,0.24,0.503
29.3917473,76.2341309,0.629,0.516
29.200123,76.8933105,0.081,0.513
30.4770825,77.0251465,0.895,0.515
28.1591892,77.4206543,0.581,0.519
28.4300525,76.8493652,0.458,0.495
30.3065028,77.1130371,-0.335,0.502
29.6785076,75.3991699,-0.348,0.465
30.5149486,77.1130371,0.755,0.503
28.0816733,77.3986816,0.488,0.539
28.7387635,76.1682129,0.154,0.526
29.52567,76.3000488,0.245,0.52
28.2172893,76.1682129,-0.465,0.545
30.1736241,76.9812012,0.579,0.508
28.2172893,77.5085449,0.123,0.553
28.565225,75.838623,-0.101,0.521
29.5639011,77.0251465,0.841,0.541
28.7772886,76.739502,-0.148,0.493
30.3823528,77.0251465,-0.105,0.51
29.6021178,74.9597168,0.304,0.502
29.7548395,74.630127,-0.114,0.453
29.7166808,76.1901855,-0.083,0.474
28.3913999,76.607666,0.486,0.589
29.1233728,76.0803223,0.851,0.541
30.1356258,77.3547363,0.444,0.516
29.2959801,76.8713379,0.513,0.481
29.735762,76.1242676,0.235,0.458
29.2959801,75.2453613,-0.357,0.463
29.3534512,75.4431152,0.045,0.488
29.1809408,75.7287598,1.192,0.542
28.5073151,76.1462402,0.442,0.537
29.9263737,76.4758301,-0.055,0.496
29.2576481,75.2233887,-0.151,0.494
30.1356258,77.0471191,0.159,0.495
30.6473638,76.8933105,1.252,0.539
28.8927784,76.3220215,-0.397,0.49
29.7548395,75.0256348,-0.366,0.458
28.4686909,77.310791,0.951,0.491
29.697596,76.673584,0.286,0.512
29.7548395,77.1130371,0.389,0.491
29.3534512,75.9924316,0.5,0.522
30.2875311,77.376709,1.059,0.498
29.6594156,74.9157715,0.425,0.463
29.735762,74.9816895,0.048,0.5
29.2384766,76.2341309,0.259,0.555
29.697596,76.4099121,0.663,0.527
29.430029,75.8605957,0.374,0.501
29.5639011,77.0910645,-0.001,0.503
29.7166808,76.6296387,0.804,0.513
29.1617551,76.1242676,-0.015,0.503
29.4874244,76.739502,-0.777,0.48
30.4581439,77.2009277,0.508,0.508
29.3342978,76.7834473,-0.082,0.531
29.4682962,75.970459,-0.03,0.5
30.1166211,76.4099121,-0.179,0.494
29.1425657,75.3771973,0.148,0.496
27.9458858,76.9592285,0.088,0.527
28.0041014,76.9372559,-0.701,0.5
29.3726011,76.3439941,0.475,0.527
28.7002242,76.4758301,0.194,0.53
29.9073289,76.8054199,0.436,0.487
29.5447873,75.3771973,0.288,0.483
28.4493734,76.3000488,-0.015,0.558
28.6231031,75.7727051,0.164,0.524
28.1591892,76.5856934,0.38,0.524
30.2495768,76.607666,0.129,0.49
28.3913999,77.0690918,1.07,0.54
28.6616708,76.036377,-0.054,0.532
27.7904908,76.9152832,-0.331,0.467
29.8692284,74.630127,0.415,0.546
30.3065028,77.5085449,-0.464,0.533
29.2768159,75.9484863,-0.484,0.503
29.52567,76.3220215,0.492,0.524
28.6809493,76.2780762,-0.051,0.507
27.8682161,77.3986816,0.746,0.498
29.8501727,76.5637207,-0.065,0.469
29.6785076,75.8825684,0.199,0.52
29.0273543,75.8825684,0.628,0.55
29.506549,76.6516113,0.705,0.495
29.2768159,76.8054199,0.331,0.544
29.4108899,76.9592285,0.96,0.475
28.7194957,75.7507324,0.012,0.529
29.1425657,76.607666,0.721,0.556
29.9263737,76.7614746,0.395,0.514
29.9644524,77.1350098,0.944,0.488
28.873539,75.8825684,0.548,0.577
29.4682962,75.7067871,0.062,0.45
30.4013061,76.8273926,0.91,0.525
29.735762,75.0915527,0.206,0.481
29.4874244,76.0803223,0.633,0.55
28.6231031,75.8166504,0.196,0.527
29.9834863,74.8059082,0.185,0.491
29.8120503,76.4758301,0.45,0.553
30.1166211,77.0910645,0.414,0.499
29.5639011,76.2780762,0.667,0.539
29.8120503,76.8054199,-0.279,0.474
29.52567,75.1794434,0.664,0.503
29.3342978,76.3220215,0.528,0.563
30.2685558,77.2009277,0.214,0.501
30.2685558,76.8933105,0.857,0.52
29.4682962,75.1135254,0.015,0.533
30.1736241,77.0031738,0.697,0.514
28.1785594,77.0251465,0.104,0.522
29.8120503,76.1682129,0.36,0.481
29.9834863,77.0910645,0.544,0.511
29.7929837,76.3659668,0.575,0.508
30.3065028,77.376709,0.259,0.507
28.7194957,76.7614746,0.447,0.532
30.0025165,76.7175293,0.847,0.502
28.9697004,77.0690918,0.454,0.523
29.7166808,75.4211426,-0.356,0.495
27.84879,77.1130371,0.508,0.529
29.5830112,75.6188965,0.303,0.522
28.1398155,77.442627,0.246,0.531
30.1926178,77.3327637,0.788,0.527
29.2193016,76.4758301,0.626,0.492
29.6212207,76.6955566,0.302,0.472
28.3333947,77.376709,0.427,0.519
29.0081399,76.7834473,0.465,0.489
29.1617551,76.0144043,0.009,0.527
29.4682962,76.4318848,0.492,0.484
29.1425657,76.2341309,0.044,0.562
28.294707,76.4758301,0.748,0.538
29.5830112,75.6848145,0.419,0.473
29.430029,76.5197754,-0.38,0.494
29.6212207,75.3552246,0.671,0.467
28.7194957,76.4099121,-0.31,0.525
29.4108899,74.9816895,-0.46,0.492
30.6473638,77.1350098,-0.337,0.469
30.3254708,77.0251465,0.483,0.498
29.6403199,75.0256348,0.463,0.487
28.603814,75.8166504,-0.314,0.526
29.6403199,75.9484863,-0.074,0.513
29.4491644,75.5969238,0.006,0.478
28.9312465,75.970459,-0.181,0.528
29.0849761,75.8166504,-0.277,0.508
29.1425657,76.8493652,0.201,0.526
29.506549,74.8937988,0.588,0.49
28.8542961,76.607666,1.179,0.505
29.7739134,76.5637207,1.526,0.562
29.6785076,75.4650879,-0.08,0.501
28.410728,76.1901855,-0.11,0.537
30.5906366,77.1569824,-0.667,0.458
28.2560052,76.607666,0.845,0.536
29.9263737,76.3000488,0.658,0.5
29.2384766,75.8166504,-0.21,0.477
28.1785594,76.6516113,0.897,0.532
30.6095493,76.9812012,0.108,0.491
28.3720684,76.2341309,0.472,0.557
29.1041762,75.4211426,-0.472,0.471
28.236649,77.0471191,0.379,0.518
30.0976128,77.244873,0.517,0.497
28.410728,76.6296387,-0.029,0.535
29.3151407,75.5310059,0.578,0.518
28.8157994,75.5529785,0.62,0.488
30.4392016,77.1569824,0.254,0.495
28.5073151,76.9592285,0.58,0.512
27.9652945,77.1130371,0.21,0.526
28.0428943,76.1682129,0.396,0.55
29.4874244,77.0910645,0.288,0.569
29.0273543,75.6408691,0.387,0.491
29.9454149,74.7399902,0.828,0.503
28.7772886,76.1242676,0.907,0.557
28.5459253,75.8605957,-0.092,0.54
29.52567,75.5529785,0.139,0.53
28.9889219,76.1462402,-0.221,0.5
29.1425657,76.3659668,0.343,0.492
28.2753578,76.8273926,0.643,0.495
28.1785594,77.2229004,0.092,0.526
29.5447873,76.3439941,0.474,0.526
28.5845213,76.3220215,0.209,0.522
30.0595852,76.5856934,-0.097,0.512
29.52567,74.9597168,0.511,0.5
28.3720684,76.3000488,0.038,0.572
30.3444351,77.1569824,0.021,0.497
29.8882805,77.0031738,0.874,0.499
28.6616708,75.6408691,-0.058,0.528
28.9889219,75.7287598,-0.318,0.516
28.1979261,76.1242676,0.576,0.532
29.1809408,75.6188965,0.838,0.528
29.430029,75.1135254,0.083,0.483
29.200123,76.2561035,0.012,0.5
29.3534512,76.607666,-0.321,0.52
28.0234996,77.3547363,0.944,0.514
27.8682161,76.1462402,-0.32,0.53
29.6021178,77.0251465,0.883,0.518
29.430029,76.2780762,0.009,0.525
28.8157994,76.4978027,-0.135,0.497
28.3333947,77.0910645,0.3,0.517
28.3720684,77.1569824,-0.52,0.537
29.2193016,75.4431152,0.458,0.543
29.3342978,75.4211426,0.42,0.497
28.873539,76.9152832,1.013,0.569
28.7580278,76.3220215,0.357,0.5
29.4682962,76.607666,0.576,0.497
28.410728,77.442627,0.318,0.517
28.236649,76.9812012,0.626,0.512
28.1591892,76.6296387,0.538,0.527
30.0595852,76.7834473,0.901,0.484
30.0786009,76.8273926,0.398,0.538
29.2576481,76.4978027,0.285,0.49
29.5830112,75.8825684,0.266,0.509
29.200123,76.2121582,-0.027,0.519
29.8501727,75.0915527,0.13,0.467
28.7387635,76.0803223,0.444,0.494
29.735762,75.9924316,0.212,0.471
29.2768159,76.6955566,-0.084,0.506
28.9120143,76.4758301,0.806,0.522
28.8542961,75.5749512,-0.128,0.454
28.0428943,77.3547363,0.017,0.521
28.6809493,75.6408691,-0.721,0.476
30.040566,76.6296387,0.593,0.486
29.1233728,75.5310059,-0.163,0.509
29.1041762,76.3439941,0.314,0.539
29.697596,74.8718262,-0.425,0.454
30.3254708,76.8273926,0.649,0.513
30.3823528,77.4645996,-0.079,0.445
30.4581439,77.0471191,0.643,0.52
30.4202557,76.739502,1.101,0.48
29.8120503,76.8713379,0.371,0.494
30.1736241,77.3547363,0.47,0.521
29.9644524,76.2561035,0.186,0.492
30.0595852,76.3000488,-0.068,0.474
28.294707,77.0251465,0.388,0.512
29.4108899,75.3552246,-0.149,0.482
29.1617551,75.9924316,0.025,0.515
29.6403199,76.1462402,0.67,0.481
28.0041014,77.3327637,0.539,0.506
29.2193016,76.607666,-0.19,0.486
28.1591892,76.4538574,0.458,0.534
28.9889219,76.2121582,-0.192,0.486
28.3720684,77.4865723,0.076,0.504
29.6594156,76.3220215,0.613,0.521
28.0622856,77.4206543,0.271,0.519
29.9073289,74.8059082,0.21,0.452
29.2384766,75.8605957,0.0,0.504
29.4491644,76.1682129,-0.074,0.486
29.5447873,76.2341309,-0.374,0.488
29.0657724,76.3439941,0.014,0.477
29.6594156,74.630127,0.198,0.454
29.6594156,75.0476074,0.651,0.508
29.4491644,76.1462402,0.056,0.497
28.4300525,76.1462402,0.301,0.527
29.5830112,75.9924316,0.171,0.506
28.9889219,75.5749512,0.041,0.539
28.2560052,77.3986816,0.505,0.53
29.4874244,76.1022949,0.056,0.515
28.7002242,75.6408691,-0.599,0.499
30.0595852,76.2780762,-0.205,0.464
28.1591892,77.2888184,0.605,0.515
29.3342978,75.9484863,0.104,0.535
30.3065028,77.5524902,0.389,0.472
29.4491644,75.2233887,-0.328,0.49
30.0595852,76.4978027,0.206,0.488
29.430029,76.6955566,0.534,0.528
29.2193016,75.6188965,-0.119,0.506
28.0816733,76.6516113,-0.115,0.517
29.1809408,75.5529785,0.475,0.512
28.7772886,76.673584,-0.257,0.504
29.0465652,76.8713379,0.312,0.508
29.2384766,76.3220215,0.125,0.52
30.1736241,76.6516113,0.197,0.492
28.9504752,76.607666,0.208,0.504
28.4300525,76.607666,-0.041,0.567
29.2384766,75.9924316,-0.102,0.481
30.040566,76.9152832,0.772,0.527
29.3534512,76.4099121,0.584,0.52
28.294707,76.2121582,0.304,0.533
28.5845213,76.1022949,0.471,0.546
30.3065028,76.7175293,0.332,0.493
28.0816733,77.0251465,-0.085,0.519
29.735762,75.135498,0.676,0.487
28.8157994,76.1462402,0.773,0.51
29.6021178,76.1462402,0.007,0.523
30.3254708,77.442627,0.528,0.531
29.735762,76.5197754,0.056,0.507
28.8157994,76.1682129,0.653,0.537
29.3917473,76.8273926,0.536,0.519
28.873539,76.4318848,0.324,0.521
29.5830112,76.4758301,0.601,0.541
30.2305941,77.3547363,0.809,0.53
29.0465652,75.7946777,0.03,0.513
29.2959801,76.2780762,0.553,0.518
29.6212207,74.5861816,-0.504,0.45
28.603814,76.0583496,0.097,0.523
29.4108899,77.1350098,-0.428,0.499
29.8501727,74.7839355,0.241,0.476
29.3151407,75.7946777,-0.035,0.497
30.0025165,76.6516113,0.079,0.501
28.4493734,76.541748,0.636,0.506
28.9504752,76.7834473,0.788,0.517
28.873539,76.2341309,0.518,0.556
28.6423887,75.8825684,0.114,0.535
29.4491644,74.7399902,-0.047,0.489
28.3140526,76.4758301,-0.045,0.528
28.3527333,76.1901855,-0.191,0.519
30.3823528,77.1789551,-0.075,0.502
29.1809408,76.8493652,-0.281,0.498
29.5830112,76.8713379,-0.252,0.503
28.6231031,75.6408691,-0.178,0.496
28.4493734,76.6296387,0.433,0.532
29.9644524,76.7175293,0.256,0.51
29.8311133,74.6081543,-0.205,0.508
28.1204382,76.0583496,-0.526,0.534
28.8350495,76.0803223,-0.187,0.491
29.4108899,75.0256348,-0.218,0.468
29.6021178,75.6188965,0.976,0.524
28.9697004,76.541748,0.477,0.519
29.6594156,75.7946777,0.522,0.499
30.5338761,76.9592285,-0.056,0.473
28.8157994,75.5310059,-0.004,0.473
28.5073151,76.8054199,0.626,0.495
29.4682962,74.9597168,0.592,0.491
30.1166211,76.8273926,0.302,0.509
28.526622,77.0251465,0.805,0.535
28.4686909,76.4318848,0.102,0.53
28.7772886,75.6848145,-0.08,0.54
29.4682962,76.0144043,0.047,0.468
29.4491644,75.4650879,0.563,0.521
30.040566,76.4978027,0.554,0.495
29.4491644,75.3112793,-0.105,0.451
29.5830112,76.739502,0.833,0.499
28.294707,76.8493652,0.556,0.528
29.1041762,75.8605957,0.714,0.511
29.7166808,75.9484863,0.215,0.488
28.0041014,77.2009277,0.305,0.538
29.4491644,76.4758301,0.03,0.5
29.6021178,76.5197754,-0.052,0.473
29.6785076,74.7619629,-0.377,0.433
28.2172893,76.2121582,-0.142,0.492
29.5639011,75.7507324,0.11,0.507
30.1736241,77.3986816,0.523,0.507
29.0849761,75.9924316,0.357,0.508
28.3720684,76.9372559,1.194,0.558
29.0849761,76.6516113,-0.078,0.517
28.5073151,77.0690918,1.253,0.496
28.0622856,76.6516113,-0.341,0.495
29.3726011,75.9265137,0.033,0.486
27.9070579,76.0583496,0.215,0.512
29.4682962,75.4431152,0.505,0.506
29.4108899,75.6408691,-0.196,0.496
30.6095493,77.0251465,0.136,0.512
28.7580278,76.7834473,0.473,0.505
29.5447873,74.6520996,0.526,0.466
29.0273543,75.7727051,-0.484,0.486
27.8682161,77.0251465,0.179,0.547
28.4880048,76.9812012,0.8,0.531
29.4108899,76.0144043,-0.219,0.547
29.5830112,74.8937988,-0.031,0.505
29.5639011,76.7834473,0.041,0.502
30.0786009,76.3879395,0.061,0.496
29.3342978,77.1350098,-0.576,0.524
29.8120503,77.1789551,-0.633,0.484
28.873539,75.7727051,-0.502,0.494
30.1166211,77.2888184,0.962,0.559
30.0215431,76.9592285,0.726,0.518
29.4491644,76.3879395,0.506,0.505
29.2576481,76.2561035,-0.177,0.492
29.5830112,75.3991699,0.129,0.46
29.9834863,77.1569824,0.525,0.511
28.3140526,77.310791,1.145,0.553
29.8692284,74.5861816,0.249,0.443
29.7929837,75.0915527,0.053,0.489
28.8350495,76.1022949,0.388,0.494
29.3726011,76.9592285,1.197,0.503
29.2384766,76.4538574,-0.247,0.528
29.3342978,75.8825684,0.132,0.543
28.5459253,76.8493652,0.615,0.495
29.4108899,74.9157715,-0.095,0.445
30.8173458,76.9592285,-0.252,0.481
28.3527333,76.8493652,0.109,0.546
30.3823528,77.2229004,0.991,0.565
28.1204382,76.0803223,-0.18,0.551
28.8927784,75.5969238,-0.271,0.505
29.8882805,74.7399902,-0.259,0.459
28.1010575,76.2341309,0.413,0.527
30.2116078,77.244873,0.596,0.507
28.8927784,76.0803223,0.408,0.499
28.6809493,76.036377,-0.391,0.523
30.3823528,76.8933105,-0.208,0.523
29.4874244,75.0476074,0.587,0.516
29.3917473,74.6081543,-0.127,0.481
28.3720684,76.4758301,0.718,0.518
30.1926178,76.9372559,0.415,0.502
29.5830112,76.3659668,0.724,0.552
29.7739134,76.7614746,0.568,0.492
30.0786009,76.739502,0.45,0.496
29.5639011,74.8937988,0.452,0.528
29.506549,75.6848145,0.213,0.504
29.0273543,75.5090332,-0.696,0.446
28.7965458,76.1242676,1.375,0.521
28.6231031,76.2341309,0.046,0.509
28.1979261,77.2009277,0.479,0.526
28.8542961,75.8825684,-0.256,0.527
29.8311133,76.6296387,-0.079,0.5
29.5639011,75.333252,0.527,0.483
30.6095493,77.1130371,-0.344,0.478
29.7548395,76.8054199,0.541,0.519
29.1617551,75.4431152,-0.251,0.52
29.52567,77.0471191,0.38,0.516
29.8692284,76.9372559,0.411,0.468
29.1809408,76.9592285,0.151,0.529
28.3720684,76.9152832,1.09,0.6
28.9120143,76.1242676,0.737,0.54
29.4491644,75.135498,-0.266,0.46
29.0081399,75.6408691,-0.184,0.498
28.9312465,77.2009277,-0.071,0.525
30.040566,77.0910645,0.309,0.503
29.8311133,74.9597168,0.349,0.526
29.7166808,77.0031738,1.097,0.477
29.6594156,76.1901855,0.202,0.491
28.8350495,75.9924316,0.04,0.488
28.2753578,77.442627,0.43,0.559
29.2768159,76.9372559,0.544,0.544
29.3534512,75.3552246,0.142,0.485
28.1785594,76.2121582,0.16,0.549
29.697596,74.6520996,-0.13,0.46
28.294707,76.7614746,0.669,0.513
28.0428943,77.442627,0.381,0.517
30.2685558,76.9152832,-0.053,0.499
28.603814,76.3000488,0.547,0.533
29.7929837,76.5637207,0.32,0.487
28.1204382,77.2009277,0.018,0.517
28.4686909,77.2668457,0.498,0.538
30.3633958,77.2888184,0.282,0.482
30.0595852,76.9812012,0.71,0.518
28.7772886,76.4318848,0.951,0.573
29.52567,75.7727051,0.729,0.502
27.8876388,76.1682129,-0.368,0.518
29.506549,75.904541,0.055,0.528
29.6785076,76.0803223,1.004,0.517
29.2384766,75.4870605,-0.002,0.491
30.040566,76.8493652,0.481,0.477
29.3917473,74.6960449,-0.059,0.5
28.7772886,76.8054199,0.483,0.517
28.7580278,76.7614746,0.556,0.531
28.7002242,75.7946777,-0.001,0.481
28.2560052,76.7614746,0.401,0.525
28.5459253,75.6408691,-0.114,0.523
29.3151407,75.5749512,-0.199,0.514
29.7739134,76.7175293,0.303,0.483
28.7387635,76.6516113,-0.138,0.519
30.5528,77.0471191,-0.314,0.479
30.3065028,76.9592285,0.301,0.525
28.9120143,76.9152832,0.277,0.542
29.52567,76.5637207,0.448,0.479
28.8350495,76.4978027,0.047,0.51
29.6021178,74.7180176,0.094,0.489
29.3534512,77.0251465,0.598,0.517
29.1041762,76.3879395,-0.083,0.527
29.5830112,75.0036621,0.708,0.487
29.6594156,75.333252,0.514,0.488
29.9263737,76.3879395,0.204,0.489
29.9454149,74.8498535,0.001,0.521
30.4202557,76.9812012,-0.2,0.491
29.7166808,74.9597168,-0.371,0.453
30.5338761,76.9812012,0.509,0.517
29.5639011,76.4538574,0.139,0.489
30.040566,76.2780762,0.082,0.486
29.1233728,76.3000488,-0.003,0.499
30.3254708,77.5085449,0.046,0.549
30.2305941,76.6516113,0.165,0.497
29.2768159,76.7614746,-0.1,0.515
27.9846997,77.0251465,0.169,0.541
29.6785076,76.9592285,1.2,0.542
29.52567,76.2121582,-0.274,0.505
28.0428943,76.5856934,0.451,0.522
29.0657724,75.4211426,0.15,0.519
27.9070579,77.0031738,0.006,0.55
29.7166808,75.0695801,0.944,0.499
28.6809493,75.5529785,-0.596,0.47
28.565225,75.7067871,0.175,0.506
28.3333947,76.3659668,-0.056,0.51
29.1041762,77.1130371,0.476,0.572
29.9263737,76.6955566,0.78,0.488
29.2959801,76.607666,0.162,0.546
30.4960174,76.9812012,0.432,0.503
30.7795979,76.9372559,0.664,0.532
28.2560052,76.2780762,0.335,0.535
29.7929837,75.1794434,-0.12,0.462
29.506549,75.7067871,0.1,0.49
28.8542961,76.9372559,0.47,0.521
28.4880048,76.8713379,0.637,0.491
29.6403199,74.8498535,0.046,0.453
29.7166808,76.2341309,-0.041,0.517
29.5639011,76.1022949,0.316,0.493
28.3913999,76.2121582,-0.021,0.546
28.3527333,76.3220215,0.349,0.515
28.9697004,76.1022949,0.373,0.553
28.7965458,76.9372559,0.658,0.517
28.2172893,76.2561035,0.259,0.565
29.1809408,76.4099121,-0.286,0.5
29.7739134,75.7287598,0.359,0.512
29.2384766,75.4650879,-0.242,0.515
29.1425657,76.5197754,-0.27,0.524
30.0215431,76.9372559,0.553,0.507
29.4491644,74.5861816,0.073,0.475
29.3534512,75.5529785,-0.429,0.471
28.2753578,76.5637207,0.427,0.552
29.3534512,76.3220215,0.619,0.509
29.8120503,75.7287598,-0.189,0.474
29.52567,77.0251465,1.037,0.525
29.9073289,74.7180176,-0.455,0.476
28.0428943,76.607666,0.284,0.532
28.294707,76.1462402,0.336,0.534
29.8311133,74.7839355,-0.066,0.478
29.2959801,75.5969238,0.264,0.491
28.7772886,76.6516113,0.192,0.528
28.6809493,76.541748,0.021,0.484
29.6212207,76.5197754,-0.148,0.49
28.3527333,77.0690918,1.104,0.528
29.6021178,74.9377441,0.26,0.473
