latitude,longitude,rwi,error
27.9652945,74.5422363,-0.2,0.525
30.7795979,76.4538574,0.195,0.47
28.1398155,75.6848145,0.375,0.514
30.7040578,77.1130371,-0.092,0.49
28.6809493,75.201416,-0.766,0.491
29.7548395,76.1462402,0.399,0.539
27.7516073,77.4206543,-0.174,0.525
30.6662655,75.838623,0.165,0.522
30.4581439,75.970459,-0.125,0.483
29.9073289,75.3552246,0.433,0.464
30.2116078,74.5202637,0.512,0.493
29.5830112,75.6628418,0.185,0.488
27.84879,75.0256348,0.858,0.502
28.9889219,76.8054199,0.912,0.545
28.7387635,75.2233887,0.235,0.503
27.9846997,77.2229004,0.229,0.511
30.1926178,75.5529785,-0.245,0.483
30.6284584,74.630127,-0.392,0.528
29.2768159,77.1569824,0.257,0.566
28.4493734,75.838623,-0.208,0.482
28.9312465,75.6848145,-0.205,0.515
27.84879,75.7067871,-0.02,0.544
30.1546268,74.5422363,0.52,0.458
29.9454149,76.2561035,0.26,0.453
29.9644524,77.2009277,0.734,0.53
29.697596,75.2453613,1.116,0.54
30.1926178,76.8933105,-0.026,0.511
27.7516073,76.9372559,0.404,0.515
29.8692284,75.6848145,0.39,0.564
30.1166211,76.0144043,0.324,0.497
30.1546268,77.5305176,0.272,0.517
28.8542961,75.7946777,-0.154,0.556
29.2193016,75.6848145,0.487,0.452
28.4300525,74.9157715,-0.663,0.478
28.1979261,77.1569824,-0.323,0.522
28.2172893,74.630127,0.029,0.54
28.410728,75.8825684,0.284,0.514
29.1617551,76.4318848,0.172,0.549
30.5338761,75.0915527,-0.229,0.487
30.5717201,77.0031738,0.677,0.509
30.4960174,77.5964355,-0.213,0.503
30.8362142,74.9157715,0.706,0.451
27.9652945,76.3000488,0.331,0.571
27.7127098,75.904541,-0.478,0.484
28.3720684,74.9597168,-0.372,0.512
30.1546268,76.2561035,0.689,0.491
30.7418353,75.838623,0.873,0.481
27.8293604,77.1569824,0.49,0.504
30.4960174,74.4543457,-0.063,0.489
29.5447873,77.0031738,1.098,0.551
28.410728,75.4650879,0.422,0.518
30.5149486,74.9157715,-0.015,0.484
29.1233728,76.4318848,0.764,0.539
30.3823528,74.8498535,0.156,0.468
28.6616708,76.8933105,0.839,0.532
29.52567,76.9592285,0.972,0.527
29.3151407,75.5529785,-0.302,0.473
30.3444351,75.6628418,0.302,0.484
29.7166808,77.5085449,0.088,0.533
30.5906366,77.376709,0.204,0.466
27.9264736,76.9152832,0.062,0.538
29.6785076,74.7180176,-0.258,0.443
30.2685558,76.0583496,0.129,0.485
29.9263737,77.5744629,0.692,0.552
28.0428943,76.8054199,0.202,0.509
30.0786009,74.4763184,0.46,0.468
27.7127098,75.7946777,0.175,0.512
30.7418353,75.3771973,0.958,0.478
28.7387635,77.0910645,1.515,0.481
30.5906366,76.8713379,0.677,0.533
30.5906366,75.3112793,0.675,0.483
28.6616708,75.4870605,-0.737,0.453
28.7580278,76.2341309,0.157,0.543
29.6594156,76.9592285,0.217,0.513
29.6785076,76.1022949,0.785,0.498
27.7127098,75.3771973,0.52,0.492
29.1233728,75.5749512,-0.307,0.508
30.4770825,75.6848145,-0.547,0.474
29.0081399,77.5085449,-0.578,0.506
30.8362142,75.4211426,0.155,0.474
29.200123,74.5422363,0.456,0.577
28.7002242,75.6188965,-0.452,0.507
28.5459253,74.9157715,-0.228,0.46
30.7607184,74.7619629,0.702,0.491
28.8350495,74.8718262,-0.421,0.488
29.9263737,75.7507324,0.862,0.502
29.1425657,75.3112793,-0.421,0.461
30.892797,75.970459,0.747,0.5
29.2193016,75.8166504,0.11,0.502
29.0465652,77.376709,0.201,0.532
30.9116505,77.0031738,0.776,0.495
29.9454149,74.8937988,0.151,0.476
30.3444351,76.9372559,0.545,0.532
30.2305941,77.1350098,0.624,0.483
28.3333947,74.7619629,-0.552,0.483
27.7321603,74.6960449,0.059,0.487
29.8882805,75.333252,-0.265,0.469
30.8739398,77.5524902,-0.355,0.398
28.236649,75.0036621,-0.083,0.54
28.1591892,75.5090332,-0.219,0.533
28.7580278,76.9812012,0.51,0.518
29.1617551,77.4865723,-0.265,0.563
28.294707,76.541748,0.605,0.522
29.6785076,76.4978027,-0.2,0.489
30.2305941,77.244873,0.734,0.518
30.8739398,75.8166504,1.522,0.455
30.7229484,75.904541,0.844,0.485
30.4770825,76.2121582,0.053,0.458
28.3140526,76.5197754,0.219,0.532
30.4770825,76.2341309,0.412,0.454
30.892797,76.1901855,0.473,0.48
30.7984737,76.036377,1.173,0.509
29.0465652,77.2668457,-0.02,0.544
29.5447873,76.739502,0.493,0.525
30.2685558,75.9484863,-0.307,0.5
28.1785594,75.5749512,0.202,0.53
30.2116078,75.0476074,0.778,0.511
29.4108899,76.3220215,-0.08,0.513
30.4392016,75.7727051,0.676,0.478
28.3140526,75.0036621,0.426,0.477
29.4108899,77.0471191,0.126,0.528
29.2959801,75.0915527,0.442,0.534
29.8120503,75.5529785,0.118,0.467
28.0816733,75.4211426,-0.415,0.526
28.2172893,74.7619629,-0.718,0.455
28.8542961,75.9924316,0.595,0.511
28.8542961,76.6516113,0.638,0.499
28.294707,76.7834473,0.18,0.533
29.430029,77.3547363,-0.369,0.535
29.8120503,76.7834473,0.228,0.499
29.4491644,75.8605957,0.99,0.511
29.697596,77.3986816,-0.703,0.519
30.6662655,74.6081543,0.342,0.507
30.5528,76.6516113,0.093,0.486
30.3823528,75.8166504,0.095,0.477
28.1398155,74.8059082,-0.302,0.505
29.2193016,74.9816895,-0.261,0.456
30.4581439,75.4431152,0.835,0.482
30.1546268,77.1789551,0.166,0.487
28.8157994,77.2009277,0.033,0.53
28.9889219,75.838623,0.055,0.488
29.7548395,76.3439941,0.296,0.548
29.8882805,75.5090332,-0.025,0.511
30.5528,75.5310059,0.014,0.466
29.1809408,75.333252,0.1,0.552
29.0849761,74.8937988,-0.76,0.46
28.9312465,74.7839355,-0.316,0.436
29.5830112,77.4865723,0.276,0.558
29.5447873,75.6188965,-0.268,0.497
30.1926178,75.1135254,0.567,0.511
28.7772886,77.3986816,0.194,0.537
29.1809408,75.8166504,0.006,0.536
28.3333947,75.5310059,-0.075,0.536
28.5459253,75.1794434,-0.549,0.451
28.2172893,76.4978027,0.358,0.562
28.5845213,75.7507324,-0.082,0.466
28.6231031,74.7619629,-1.234,0.474
28.8927784,77.5085449,0.084,0.536
28.1398155,77.1130371,-0.573,0.51
28.2753578,75.1135254,-0.556,0.482
29.4682962,76.5637207,0.502,0.516
27.84879,75.904541,0.716,0.521
27.9652945,75.2453613,0.391,0.515
29.1425657,74.6960449,0.116,0.472
29.6785076,75.9265137,0.875,0.531
29.5830112,75.201416,-0.078,0.468
29.9454149,77.4206543,-0.592,0.522
28.526622,75.3991699,-0.606,0.508
30.1546268,76.4318848,0.415,0.491
30.0786009,75.904541,-0.384,0.496
28.294707,76.8713379,0.759,0.513
27.7710508,77.5085449,0.34,0.562
30.7229484,76.036377,0.734,0.476
28.9504752,76.0583496,-0.194,0.537
28.1398155,75.5529785,-0.62,0.521
29.5639011,75.201416,0.339,0.491
30.7040578,76.9812012,0.279,0.505
29.6594156,75.5090332,0.023,0.486
29.9834863,77.0690918,0.804,0.505
29.4874244,74.630127,0.868,0.504
29.2384766,75.9484863,-0.169,0.502
28.6423887,75.3552246,-0.132,0.488
30.7229484,75.2233887,0.286,0.479
28.9312465,75.3112793,-0.413,0.512
30.7984737,76.6955566,0.762,0.48
28.6809493,76.3000488,0.53,0.491
30.2685558,75.6848145,0.52,0.499
29.8882805,76.4978027,0.553,0.454
30.0976128,75.5529785,-0.373,0.481
29.3726011,75.6188965,-0.202,0.521
29.200123,77.310791,0.432,0.526
29.1041762,77.0031738,0.306,0.515
30.5338761,76.7614746,0.125,0.509
30.0215431,74.6960449,0.837,0.515
29.8501727,75.9924316,-0.37,0.462
30.0025165,75.0695801,0.058,0.467
29.735762,76.4978027,0.096,0.512
30.7040578,74.9816895,0.356,0.474
28.9697004,76.3879395,0.799,0.533
30.4960174,74.5422363,0.67,0.495
29.9263737,75.2453613,0.748,0.556
30.6851635,75.8166504,0.761,0.477
30.7795979,77.5964355,-0.316,0.443
30.7418353,74.7180176,0.14,0.449
29.7166808,77.0690918,1.098,0.535
29.2768159,77.442627,0.175,0.51
30.4013061,76.1022949,0.726,0.481
27.8099273,74.8498535,-0.017,0.483
30.0595852,75.8605957,-0.343,0.475
30.4202557,75.2233887,0.541,0.487
30.0595852,76.541748,0.403,0.489
29.7929837,76.2341309,-0.012,0.498
29.7929837,76.4978027,0.476,0.512
30.040566,77.4645996,-0.483,0.553
27.6932559,75.201416,0.659,0.528
28.294707,76.3220215,0.353,0.541
29.7929837,74.630127,0.276,0.484
28.4300525,76.0144043,-0.058,0.524
28.3333947,76.4099121,0.552,0.583
29.430029,76.739502,-0.089,0.519
28.3140526,75.4650879,0.339,0.548
30.8739398,76.4978027,0.147,0.499
29.6212207,76.5637207,-0.05,0.518
28.0816733,75.7946777,0.194,0.514
28.9504752,77.2668457,0.783,0.553
30.3633958,77.442627,0.282,0.478
30.4770825,75.267334,0.521,0.462
28.4686909,74.498291,-0.08,0.471
28.1591892,77.5305176,-0.401,0.49
29.3726011,77.3986816,-0.49,0.483
29.9454149,76.6296387,0.406,0.506
30.4013061,74.7839355,0.071,0.471
29.9454149,77.2229004,-0.591,0.508
29.5447873,74.6740723,0.463,0.469
29.1617551,77.5964355,-0.209,0.517
29.5447873,75.7946777,0.24,0.511
28.0816733,75.1574707,-0.085,0.476
28.6616708,76.9152832,1.314,0.497
30.3065028,77.3986816,0.199,0.523
27.7516073,75.0256348,0.222,0.525
30.9116505,74.4763184,0.725,0.512
30.0025165,74.9377441,-0.305,0.497
27.6737985,75.0256348,-0.198,0.491
30.0976128,77.1789551,0.785,0.502
28.603814,76.541748,0.794,0.502
29.2193016,76.541748,-0.044,0.497
29.6594156,74.4763184,0.25,0.475
30.040566,77.1569824,1.022,0.534
29.9073289,76.9152832,0.393,0.486
29.4108899,74.8059082,-0.125,0.494
29.735762,77.5964355,-0.384,0.521
29.7548395,75.135498,0.065,0.487
28.7772886,76.1682129,0.547,0.559
30.2305941,75.9924316,-0.429,0.442
29.6212207,75.5969238,0.522,0.475
28.0428943,76.2561035,0.079,0.548
28.0041014,76.8933105,0.054,0.532
28.1785594,76.6296387,0.943,0.547
29.8120503,75.4870605,0.277,0.486
27.8293604,75.3991699,-0.676,0.498
28.3527333,76.9592285,1.243,0.552
28.236649,75.4211426,-0.358,0.52
29.8120503,76.739502,0.599,0.52
27.8099273,74.498291,-0.293,0.469
29.3917473,76.9592285,1.381,0.483
28.0428943,75.0695801,-0.301,0.523
29.6212207,77.2229004,0.06,0.514
28.7965458,75.838623,-0.356,0.495
28.6809493,75.5749512,-0.734,0.491
27.7710508,75.8605957,-0.484,0.477
30.6851635,76.8713379,1.23,0.518
30.5906366,74.4763184,0.827,0.493
29.6403199,74.7399902,-0.5,0.45
27.8099273,76.6516113,0.53,0.565
27.8099273,75.4870605,-0.081,0.514
28.1398155,76.2121582,-0.322,0.508
28.1785594,77.3986816,0.357,0.538
29.3534512,75.6628418,0.642,0.514
30.7795979,75.7287598,1.08,0.481
28.526622,76.3220215,-0.267,0.53
28.526622,75.8825684,-0.218,0.519
28.8927784,74.7180176,-0.407,0.417
27.9264736,75.8605957,-0.343,0.495
28.7965458,75.970459,-0.067,0.523
29.0465652,75.7287598,0.474,0.572
29.9263737,75.8166504,0.78,0.51
28.3140526,75.7507324,0.055,0.515
28.4880048,75.3771973,-0.444,0.496
30.4202557,74.630127,-0.607,0.473
28.1398155,75.904541,-0.326,0.519
30.8739398,77.310791,-0.012,0.48
30.5149486,76.4538574,0.512,0.48
28.7002242,74.8278809,-0.57,0.536
30.3065028,76.4758301,-0.104,0.49
29.4682962,76.4978027,0.416,0.531
30.2495768,74.6081543,-0.266,0.448
28.1979261,75.3991699,-0.284,0.493
28.9889219,76.9812012,0.728,0.541
30.0025165,76.1901855,0.626,0.489
28.7387635,75.0036621,-0.408,0.45
30.7795979,77.3986816,-0.153,0.503
29.1617551,75.8825684,-0.357,0.502
29.7739134,74.498291,0.409,0.445
28.1204382,76.739502,-0.263,0.491
27.9458858,75.3771973,0.454,0.516
28.8157994,76.2121582,-0.233,0.499
28.1204382,74.4543457,-0.272,0.461
29.2768159,74.5202637,-0.206,0.457
29.9454149,75.3552246,0.722,0.507
28.7965458,75.3112793,-0.373,0.441
28.3527333,74.6960449,-0.614,0.455
30.5528,77.310791,0.329,0.541
29.3534512,76.7175293,-0.207,0.498
29.4682962,75.0036621,0.384,0.501
29.4491644,75.9484863,0.14,0.505
29.6403199,74.8937988,0.302,0.476
29.200123,75.9924316,-0.603,0.496
30.5717201,74.9377441,0.124,0.471
28.8350495,75.3771973,-0.22,0.565
30.6851635,74.8937988,0.218,0.479
30.6662655,76.9592285,0.209,0.503
30.5149486,77.5085449,0.124,0.508
28.3913999,76.3879395,0.008,0.503
29.9073289,77.2668457,0.111,0.571
28.0428943,77.2009277,0.073,0.522
29.9834863,76.2341309,0.591,0.486
28.5459253,77.1350098,1.17,0.481
28.7387635,76.4758301,-0.068,0.502
28.3913999,77.1569824,-0.043,0.54
29.0465652,75.904541,0.008,0.48
29.2384766,77.0031738,1.152,0.537
30.6095493,75.4870605,0.358,0.482
28.3140526,74.6081543,-0.897,0.421
27.9458858,76.8493652,0.782,0.537
28.603814,74.6520996,-0.973,0.45
30.0976128,77.2009277,0.602,0.526
27.9652945,75.0915527,-0.017,0.496
29.697596,76.541748,0.194,0.515
30.3823528,75.5749512,0.368,0.522
29.0849761,77.4206543,-0.269,0.517
30.0025165,76.9372559,0.559,0.499
29.5830112,75.5090332,0.343,0.455
29.7548395,77.2668457,0.0,0.534
28.2172893,76.3879395,-0.145,0.511
29.8692284,76.8054199,0.313,0.494
28.0234996,75.4211426,-0.599,0.544
29.0849761,74.8718262,-0.855,0.448
28.8157994,75.9265137,0.12,0.512
30.2685558,75.201416,0.084,0.481
30.0025165,75.5310059,0.368,0.505
28.4880048,77.244873,0.981,0.603
29.2193016,75.2453613,-0.36,0.462
30.892797,76.8933105,-0.162,0.503
29.2384766,75.7287598,-0.745,0.499
29.9073289,75.7946777,0.498,0.488
30.0786009,77.1350098,0.445,0.522
30.1736241,75.904541,0.333,0.439
27.9070579,76.739502,-0.226,0.509
28.2560052,76.0583496,-0.075,0.513
27.8682161,74.8278809,0.088,0.474
27.7321603,76.4318848,-0.574,0.496
29.0465652,75.9924316,0.409,0.523
29.8882805,76.9372559,0.601,0.503
30.5338761,74.5861816,-0.278,0.462
28.410728,74.9157715,-0.215,0.484
28.6231031,76.9812012,1.498,0.502
28.5073151,77.244873,1.571,0.514
28.5845213,74.7399902,-1.368,0.468
30.2116078,76.8054199,0.332,0.507
28.7387635,74.7180176,-1.04,0.426
29.9644524,77.0910645,0.539,0.501
29.4874244,75.8605957,0.37,0.519
29.7929837,77.5524902,-0.137,0.514
28.4300525,77.3327637,1.174,0.503
30.4013061,76.0144043,0.441,0.476
29.0081399,74.498291,-0.147,0.474
30.4770825,75.0476074,0.36,0.493
28.3527333,76.5637207,0.557,0.506
30.7040578,76.1682129,0.279,0.486
30.892797,77.376709,-0.445,0.377
29.5830112,75.4211426,0.996,0.492
30.3444351,75.5969238,0.254,0.488
30.892797,75.4211426,-0.436,0.46
27.9846997,76.2780762,-0.32,0.514
29.7929837,76.036377,0.077,0.467
28.1785594,75.1574707,0.085,0.491
28.9120143,76.2341309,0.096,0.51
27.9264736,75.4211426,-0.138,0.502
30.7418353,75.4870605,0.566,0.489
28.1785594,76.9372559,0.119,0.563
27.6737985,75.7287598,0.134,0.534
27.8876388,76.7175293,0.218,0.544
29.0081399,74.8718262,-0.093,0.478
28.9889219,75.1135254,-0.026,0.479
28.6809493,76.4318848,-0.01,0.506
29.3726011,76.7614746,0.098,0.5
28.3333947,74.7399902,-0.421,0.472
29.6021178,75.2453613,-0.187,0.488
28.7194957,75.8825684,-0.25,0.523
30.4581439,74.8937988,0.549,0.522
28.2172893,76.9812012,0.174,0.526
29.1617551,76.1682129,0.027,0.56
28.410728,75.4431152,0.176,0.525
30.2875311,76.8713379,0.594,0.517
28.3720684,74.9157715,0.463,0.498
30.6284584,76.3439941,0.626,0.459
30.9116505,74.7180176,0.136,0.482
30.7418353,76.0144043,0.55,0.496
30.7795979,75.4211426,0.533,0.49
30.0976128,75.0915527,-0.351,0.459
30.8550788,75.1794434,0.944,0.469
28.603814,75.1574707,0.144,0.488
28.3720684,75.4211426,0.556,0.494
29.3726011,76.1242676,-0.478,0.57
29.9263737,75.6188965,0.073,0.494
29.4874244,77.2668457,-0.009,0.498
28.0428943,77.310791,0.448,0.526
29.0849761,75.970459,1.169,0.565
28.7965458,74.4763184,-0.507,0.44
27.6737985,76.9372559,0.072,0.561
29.9834863,74.630127,0.298,0.456
30.2305941,76.4978027,-0.044,0.468
30.1356258,74.6740723,0.717,0.521
29.52567,76.3659668,-0.004,0.484
29.3917473,76.9812012,1.389,0.49
30.040566,75.1794434,0.363,0.485
27.7710508,75.267334,-0.32,0.52
29.3342978,76.4099121,0.429,0.508
30.2116078,76.2780762,0.346,0.471
28.7387635,75.6188965,0.324,0.505
28.3140526,74.564209,-0.106,0.408
30.7040578,75.8166504,0.019,0.482
30.4202557,77.0471191,0.148,0.511
28.4880048,76.9152832,0.73,0.511
30.6284584,76.607666,0.575,0.509
30.6473638,74.6520996,0.116,0.466
28.9504752,76.2121582,-0.221,0.485
28.4300525,77.2668457,0.987,0.486
29.430029,75.904541,-0.068,0.475
29.8311133,75.5749512,-0.071,0.486
29.0273543,75.4650879,-0.571,0.468
28.5073151,76.541748,-0.024,0.532
28.5845213,76.6516113,0.634,0.517
30.0786009,77.3986816,-0.156,0.521
29.9073289,77.1130371,1.069,0.5
28.6231031,75.201416,-0.31,0.448
28.8927784,75.5310059,-0.35,0.441
29.7929837,75.7727051,0.375,0.502
29.430029,75.0476074,0.408,0.502
30.7040578,75.6848145,0.694,0.463
30.8362142,77.5744629,0.187,0.543
30.8173458,75.0915527,0.982,0.498
27.8293604,74.8278809,-0.034,0.479
28.6616708,77.2009277,1.289,0.514
28.0816733,76.3000488,-0.295,0.509
29.1617551,75.1135254,-0.363,0.477
29.8501727,75.0695801,-0.2,0.464
29.8882805,74.6740723,0.035,0.455
29.8501727,77.2229004,-0.11,0.543
29.1041762,74.8059082,-0.49,0.434
29.9644524,76.673584,0.095,0.486
29.0657724,75.5969238,-0.382,0.489
30.8362142,76.5637207,0.679,0.461
27.9846997,76.4099121,0.383,0.537
28.3913999,74.5422363,0.091,0.487
29.0849761,77.0471191,0.42,0.473
27.9652945,75.2233887,0.984,0.506
28.8927784,77.5305176,-0.421,0.511
29.0081399,77.0471191,1.172,0.544
29.9834863,76.1901855,-0.223,0.478
29.6785076,76.541748,-0.159,0.496
28.1010575,74.6081543,0.228,0.493
29.4874244,76.3000488,-0.021,0.559
30.0595852,77.0690918,0.438,0.495
29.200123,76.2341309,0.141,0.524
28.410728,77.5305176,0.469,0.527
29.9834863,74.9597168,-0.116,0.512
29.8882805,75.2453613,0.082,0.499
29.5447873,75.201416,0.291,0.486
27.7710508,77.1130371,-0.104,0.515
28.236649,74.6520996,-0.625,0.482
28.603814,76.4538574,0.677,0.513
29.7166808,76.7834473,0.178,0.472
28.0622856,74.7619629,-0.319,0.462
30.8362142,75.970459,0.802,0.511
29.8120503,76.4978027,0.331,0.527
30.2495768,77.1130371,0.716,0.501
28.565225,77.2888184,0.812,0.514
28.1204382,75.7727051,0.261,0.504
30.6284584,75.8605957,0.997,0.469
28.8350495,74.9157715,-0.131,0.533
30.0786009,75.4211426,-0.205,0.451
29.7548395,76.8273926,0.245,0.486
30.9116505,74.498291,0.612,0.467
30.7795979,77.1789551,-0.272,0.481
27.8682161,74.8498535,-0.46,0.476
28.2753578,77.2888184,0.659,0.528
27.8682161,77.5085449,-0.218,0.515
29.4682962,77.1130371,0.316,0.528
27.8099273,75.6408691,-0.193,0.495
29.2959801,77.376709,0.248,0.518
30.7040578,74.7399902,-0.042,0.472
28.7772886,75.8605957,-0.011,0.514
30.7795979,74.5422363,0.414,0.465
29.735762,77.2229004,0.028,0.524
30.7607184,75.3991699,0.004,0.455
29.9644524,75.1794434,0.092,0.49
30.4202557,77.1569824,0.466,0.511
30.0976128,74.6740723,0.055,0.493
29.4874244,76.5197754,0.124,0.48
29.3342978,75.6408691,0.954,0.491
28.8542961,76.2780762,-0.507,0.498
30.8739398,77.0471191,-0.036,0.499
28.8157994,76.1022949,0.12,0.508
28.6809493,76.1242676,0.298,0.512
28.1010575,74.9377441,0.078,0.502
29.7929837,76.1682129,0.489,0.5
29.506549,74.9377441,-0.112,0.458
29.1617551,76.3879395,0.188,0.472
29.7166808,76.8933105,0.503,0.522
27.9652945,77.376709,-0.486,0.531
29.9073289,75.838623,-0.287,0.482
27.9264736,77.4206543,0.124,0.524
30.5528,75.7946777,0.719,0.483
28.9120143,75.0695801,-0.668,0.481
28.9697004,77.5964355,0.177,0.52
29.1809408,74.8937988,0.031,0.554
28.2560052,76.7834473,0.481,0.543
30.4960174,77.1130371,0.204,0.498
29.5447873,74.498291,0.704,0.529
30.5906366,74.9377441,-0.391,0.484
28.9504752,77.5085449,-0.809,0.538
29.9644524,75.904541,0.034,0.468
29.7929837,77.6184082,-0.667,0.525
30.2116078,76.1022949,0.399,0.492
29.8882805,74.6081543,-0.359,0.462
30.6662655,77.1130371,-0.027,0.478
27.6737985,75.7067871,-0.064,0.508
28.5845213,74.6520996,-0.84,0.431
30.5149486,75.5090332,0.465,0.489
28.1204382,75.9484863,0.024,0.521
28.294707,76.3000488,0.208,0.53
30.5717201,75.8605957,0.725,0.483
30.5528,75.0695801,0.396,0.476
28.1010575,76.2780762,0.07,0.537
28.4686909,77.0471191,1.365,0.474
28.7002242,75.5310059,0.04,0.457
30.7418353,77.4206543,-0.612,0.498
28.9120143,74.5861816,-0.847,0.437
28.2753578,77.4645996,0.251,0.521
28.2172893,75.4211426,-0.24,0.508
28.565225,75.333252,-0.528,0.452
30.7984737,75.4650879,1.411,0.467
30.2875311,77.2229004,0.443,0.489
28.4880048,74.8278809,-0.544,0.476
28.0041014,76.4978027,-0.307,0.542
28.410728,76.9372559,0.7,0.537
28.5073151,75.9265137,0.454,0.525
29.8120503,75.0036621,0.069,0.487
28.5845213,76.4318848,-0.076,0.54
30.3254708,76.3659668,1.241,0.473
30.3823528,77.1350098,0.619,0.578
27.7904908,75.135498,0.555,0.538
29.8120503,76.3879395,0.862,0.506
28.9889219,76.5637207,0.036,0.584
28.9889219,77.244873,0.613,0.526
28.7580278,75.0695801,0.22,0.498
29.5447873,77.1789551,0.552,0.496
27.7127098,76.1901855,0.402,0.516
28.0041014,75.3112793,-0.189,0.498
27.9070579,75.4431152,0.574,0.564
29.0657724,75.6628418,0.597,0.505
29.1041762,76.0803223,0.224,0.53
27.7321603,75.6628418,0.305,0.587
30.2116078,75.6628418,-0.284,0.477
29.3726011,74.8059082,-0.139,0.472
30.8173458,75.3552246,0.639,0.474
28.2753578,76.3879395,0.178,0.518
28.0428943,76.4099121,0.182,0.538
27.6737985,76.5637207,-0.575,0.526
30.6284584,75.0476074,0.339,0.486
30.5149486,77.0690918,-0.325,0.496
28.9697004,75.267334,-0.564,0.447
30.3254708,77.5305176,-0.3,0.464
28.3333947,76.2780762,0.68,0.519
28.8542961,77.5744629,0.81,0.489
29.0465652,75.5969238,0.844,0.515
30.6662655,74.8937988,0.311,0.492
29.3726011,76.7834473,-0.084,0.489
28.3913999,76.8713379,0.822,0.52
27.6932559,75.2233887,0.469,0.518
28.9312465,77.1789551,0.625,0.54
30.3254708,75.3552246,0.189,0.48
27.8682161,76.2780762,0.214,0.49
27.84879,75.201416,0.308,0.529
